Category,Name,Net weight,Price
"Snacks","Happy Deluxe Coffee Coated Peanut | 100g","100",41.5
"Snacks","Milka Strawberry | 300g","300",219.5
"Snacks","Lotus Biscoff Milk Chocolate Bar | 180g","180",299.5
"Snacks","Sunkist Vita & Jelly Orange | 370g","370",118.5
"Snacks","Sunkist Vita & Jelly Lemon | 370g","370",118.5
"Snacks","Sunkist Vita & Jelly Grapefruit | 370g","370",118.5
"Snacks","Sunkist Fruit & Jelly Pineapple | 300g","300",149.5
"Snacks","Sunkist Fruit & Jelly Mango | 300g","300",149.5
"Snacks","Sunkist Fruit & Jelly Mandarin | 300g","300",149.5
"Snacks","KCO Kangkong Chips Sourcream | 60g","60",69.5
"Snacks","KCO Kangkong Chips Salt 'N Vinegar | 60g","60",69.5
"Snacks","KCO Kangkong Chips Classic | 60g","60",69.5
"Snacks","KCO Kangkong Chips Chocolate | 60g","60",69.5
"Snacks","KCO Kangkong Chips Cheese | 60g","60",69.5
"Snacks","KCO Kangkong Chips Cheddar & Sco | 60g","60",69.5
"Snacks","KCO Kangkong Chips BBQ | 60g","60",69.5
"Snacks","Hunter Quinoa Sweet Chili Salsa | 75g","75",117.5
"Snacks","Hunter Quinoa Jalapeño & Cheddar | 75g","75",117.5
"Snacks","Hunter Potato Chip Quattro For Maggi | 125g","125",122.5
"Snacks","Glico Pocky Milk | 40g","40",49.5
"Snacks","Coco Nougat Mixed Flavor | 252g","252",85.95
"Snacks","Coco My Memories Chocolate | 100g","100",61.5
"Snacks","Coco Claire Chocolate | 158g","158",99.5
"Snacks","Coco Blasting Ice Cream Cone | 300g","300",136.5
"Snacks","Skittles Funsize | 150g","150",141.5
"Snacks","Choco Mucho White Cookies Thins | 30g 10pcs","30",84.5
"Snacks","Big Mouth Corniks Original Garlic | 90g","90",34.5
"Snacks","Juju Secret Santa Surprise | 5g","5",54.5
"Snacks","Juju Secret Santa Surprise Gift Set | 25g","25",199.5
"Snacks","Kokola Kukis Coconut | 400g","400",239.5
"Snacks","Kids Choice Fruits Gummy | 100g","100",37.5
"Snacks","Hueza Toffee Macadamia Crisps | 80g","80",120
"Snacks","Hueza Oatmeal Almond Crisps | 80g","80",120
"Snacks","Hueza Brownie Almond Crisps | 80g","80",120
"Snacks","Hueza Lengua De Gato Crisps | 80g","80",120
"Snacks","Delfi Treasure Milk Chocolate | 36g","36",38.5
"Snacks","M&M Tube Topper | 28g","28",79.5
"Snacks","Doublemint Resealble Honey Lemon | 25pcs","25",49.5
"Snacks","Orells Glazed Banana Cinnamon | 200g","200",229.5
"Snacks","Orells Glazed Banana Thins | 200g","200",229.5
"Snacks","Orells Glazed Sweet Potato | 150g","150",229.5
"Snacks","Mondelez Tiger Bites Vanilla | 18g 10pcs","18",66.5
"Snacks","Mondelez Tiger Bites Chocolate | 18g 10pcs","18",66.5
"Snacks","Mayasi Cashew Sweet and Sour | 100g","100",100
"Snacks","Cebu 88 Almnd Choc Dried Mango | 80g","80",119.5
"Snacks","Cebu 88 Chocolate Dried Mango | 80g","80",114.5
"Snacks","Rebisco Maxi Mix Choco Indulgence | 1.35kg","1.35",454.5
"Snacks","Rebisco Maxi Mix Sandwich Collection | 1.4kg","1.4",454.5
"Snacks","JBC Happy Peanuts Hot and Spicy | 25g","25",6.95
"Snacks","JBC Happy Peanuts Bbq | 25g","25",6.95
"Snacks","Emco Musli Hazelnut Oat Cookies | 60g","60",36.5
"Snacks","Emco Musli Blueberry Oat Cookies | 60g","60",36.5
"Snacks","Emco Musli Chocolate Oat Cookies | 60g","60",36.5
"Snacks","Trolli Holloween Sweet and Sour | 300g","300",155
"Snacks","Trolli Holloween Mix | 25g","25",20.5
"Snacks","Hersheys Creamy Milk With Almond | 90g","90",119.5
"Snacks","Belgian Chocolate Thins Caramel Sea Salt | 125g","125",192.5
"Snacks","Chatlet Choco Peanut King Bar | 24pcs","24",44.5
"Snacks","Konu Mini Krunch Taro | 360g","360",169.5
"Snacks","Smart Choice Roasted Sungsong | 400g","400",109.5
"Snacks","Smart Choice Dried Cranberries | 250g","250",229.5
"Snacks","Smart Choice Trail Mix | 250g","250",289.5
"Snacks","White Rabbit Candy | 114g","114",89.5
"Snacks","White Rabbit Candy | 227g","227",157.5
"Snacks","Ferrero Rocher T30 | 375g","375",764.5
"Snacks","Coco Custard Tart Cookie Choco | 50g","50",28.75
"Snacks","Coco Custard Tart Cookie Cranberry | 50g","50",28.75
"Snacks","Kids Choice Gummy Heart | 40g","40",14.5
"Snacks","Kids Choice Gummy Ring | 40g","40",14.5
"Snacks","4D Gummy Crystal Skulls | 72g","72",49.5
"Snacks","24 Seven Jelly Joy Apple Flavor | 240g","240",20
"Snacks","Coco Mini Chocolate Cookies | 376g","376",79.5
"Snacks","Coco Belgian Choco Cookies | 72g","72",30
"Snacks","Coco Belgian Butter Cookies | 72g","72",30
"Snacks","Coco Crisp Tart Biscuit Dark Choco | 66g","66",42.5
"Snacks","Coco Almond 58% Dark Chocolate | 135g","135",144.5
"Snacks","Coco Nuts Crisp | 250g","250",69.5
"Snacks","Coco Mango Pudding Soft Candy | 100g","100",26.5
"Snacks","Coco Blasting Ice Cream Strawberry | 300g","300",136.5
"Snacks","Coco Macadamia Chocolates | 58g","58",67.5
"Snacks","Coco Sunflower Seeds | 500g","500",137.5
"Snacks","Coco Everyday Mix Nuts | 200g","200",164.5
"Snacks","Suncrest Topps Sarap Strawberry | 32g 10pcs","32",89.5
"Snacks","Suncrest Topps Sarap Peach Mango | 32g 10pcs","32",89.5
"Snacks","Ruffles Cheddar & Sour Cream | 50g","50",54.95
"Snacks","Quaker Oat Choco Chips Cookies | 25g 6pcs","25",91.5
"Snacks","Potato Shoe String Sour Cream & Onion | 45g","45",43.5
"Snacks","Potato Shoe String Original | 45g","45",43.5
"Snacks","Potato Shoe String Cheddar | 45g","45",43.5
"Snacks","Oishi Pinattsu Seaweed Flavor | 100g","100",34.5
"Snacks","Oishi Pinattsu Garlic Flavor | 100g","100",34.5
"Snacks","Oishi Grab Nuts Almond & Cashew Clasters | 30g","30",39.5
"Snacks","Lays Double Crunch Smokin BBQ | 50g","50",54.5
"Snacks","Lays Double Crunch Smokin BBQ | 170g","170",169.5
"Snacks","Lays Double Crunch Extra Cheese | 50g","50",54.5
"Snacks","Lays Double Crunch Extra Cheese | 170g","170",169.5
"Snacks","Lays Double Crunch Overload Nori | 50g","50",54.5
"Snacks","Lays Double Crunch Overload Nori | 170g","170",169.5
"Snacks","Lays BBQ | 50g","50",54.95
"Snacks","Kinder Tronky T5 | 90g","90",139.5
"Snacks","Fibisco Ginger Snaps | 250g","250",54.5
"Snacks","Brownie Break Ube Bar | 14.5g 20pcs","14.5",84.5
"Snacks","Zaini Milk Chocolate Eggs For Girls | 20g 3pcs","20",219.5
"Snacks","Zaini Milk Chocolate Eggs Cars | 20g 3pcs","20",219.5
"Snacks","Vcut Spicy Barbeque Flavor | 155g Party Pack","155",100
"Snacks","Navarro Pastillas Jar | 30pcs","30",175
"Snacks","Navarro Pastimallows | 24pcs","24",170
"Snacks","SS Butcheron | 80g","80",160
"Snacks","SS Spicy Butcheron | 80g","80",160
"Snacks","ZJ Roasted Cashew Nuts | 150g","150",159
"Snacks","SS Crunchy Mushroom | 140g","140",150
"Snacks","Qui Peanut Butter Assorted Flavors | 500g","500",120
"Snacks","SS Fish Crackers | 180g","180",78
"Snacks","Clara Ole Dip It Good Salsa | 120g","120",64.5
"Snacks","Clara Ole Dip It Good Cheddar Chiz | 120g","120",64.5
"Snacks","Clara Ole Dip It Good French Onion | 120g","120",79.5
"Snacks","Clara Ole Dip It Good Jalapeno | 120g","120",64.5
"Snacks","Bahaghari Banana Chips | 350g","350",181.5
"Snacks","BAHAGHARI BANANA CHIPS 100G","100",64.95
"Snacks","Sea Dried Sweet Pusit | 100g","100",160
"Snacks","Sea Dried Danggit Cebu | 100g","100",155
"Snacks","Sea Dried Boneless Dilis | 100g","100",155
"Snacks","Sea Dried Bisugo | 200g","200",130
"Snacks","Sea Dried Salinas | 200g","200",120
"Snacks","Rgies Coffee Scotch With Almond | 175g 10pcs","175",120.95
"Snacks","Rgies Butter Scotch Assorted | 175g 10pcs","175",122.5
"Snacks","Rgies Butter Scotch Squares With Mango Bits | 10pcs","10",120.95
"Snacks","Rgies Butter Scotch Squares With | 10pcs","10",116
"Snacks","Sunsarap Banana Chips | 200g","200",166.5
"Snacks","CF Kangkong Chips Assoted Flavors | 120g","120",139
"Snacks","SM Bonus Marshmallows Mango | 200g","200",51.5
"Snacks","SM Bonus Marshmallows | 40g","40",11
"Snacks","Shamrock Otap | 200g","200",124.5
"Snacks","RPM Roasted Pili Nuts | 80g","80",241.5
"Snacks","Tostitos Chips Yellow Corn Restaurant | 250g","250",179.5
"Snacks","Hong Mao Jelly Candy Orange | 500g","500",154.5
"Snacks","FWC Cham Pui Mui Pink | 200g","200",109.5
"Snacks","FWC Cham Pui Mui Blue | 200g","200",109.5
"Snacks","Hong Mao Jelly Candy Orange | 210g","210",81.5
"Snacks","Shamrock Rosquillos | 140g","140",139.5
"Snacks","Shamrock Otap In A Bag | 1200g","1200",764.5
"Snacks","Shamrock Otap | 400g","400",234.5
"Snacks","Shamrock Hojaldres | 350g","350",179.5
"Snacks","Sunshine Premium Mix | 100g","100",39.5
"Snacks","Sunshine Golden Mix | 100g","100",34.5
"Snacks","Konu Mini Krunch Matcha Jar | 160g","160",100
"Snacks","Konu Mini Krunch Cookies & Cream Jar | 160g","160",100
"Snacks","Kinder Joy Natoons | 20g","20",61
"Snacks","Jack & Jill Piattos Cheddar & Sour Cream | 85g","85",37.5
"Snacks","Jack & Jill Piattos Cheddar & Sour Cream | 170g","170",74.5
"Snacks","Hunter Potato Chips White Truffle Porcini | 125g","125",136.5
"Snacks","Hunter Potato Chips Black Truffle | 125g","125",131.5
"Snacks","Cebu88 Dried Mango | 200g","200",229
"Snacks","Cebu88 Dried Mango | 100g","100",114.5
"Snacks","Peanut Kisses | 20gm 7 pcs","7",29.5
"Snacks","Hersheys Kisses Dark chocolate | 150g","150",204.5
"Snacks","M.Y. San Graham Deluxe Tiramisu | 25g 10pcs","25",84.5
"Snacks","M.Y. San Graham Deluxe Banana Choco | 25g 10pcs","25",84.5
"Snacks","M.Y. San Butter Cookies Selections | 275g","275",179.5
"Snacks","Meiji Hello Panda Cookies & Cream | 42g","42",47.5
"Snacks","Meiji Hello Panda Caramel | 42g","42",47.5
"Snacks","Mayasi Cashew Salted Caramel | 100g","100",100
"Snacks","Mayasi Cashew Roasted Corn | 100g","100",100
"Snacks","Mayasi Cashew Honey Butter | 100g","100",100
"Snacks","Malkist Sweet Glazed Crackers | 28g 10pcs","28",66.5
"Snacks","Malkist Barbeque Crackers | 28g 10pcs","28",66.5
"Snacks","Hersheys Choco Balls Cookies & Choco | 36g","36",51.5
"Snacks","Hersheys Choco Balls Cookies & Cream | 36g","36",51.5
"Snacks","Dutche Milk Choco with Monk Fruit | 54g","54",75
"Snacks","Glico Pocky Crushed Fruits Strawberry | 38g","38",57.5
"Snacks","Glico Pocky Crushed Fruits Blueberry | 38g","38",57.5
"Snacks","Cadbury Milk Save 25| 4pcs 30g","4",121
